timestamp,object,confidence,x1,y1,x2,y2
2025-10-28 11:54:59,person,0.921,0,2,627,479
2025-10-28 11:54:59,person,0.723,0,178,77,431
2025-10-28 11:54:59,person,0.567,67,178,196,313
2025-10-28 11:55:00,person,0.924,0,0,632,479
2025-10-28 11:55:00,person,0.784,0,178,78,434
2025-10-28 11:55:00,person,0.92,0,2,631,479
2025-10-28 11:55:00,person,0.732,0,182,80,435
2025-10-28 11:55:00,person,0.504,67,180,197,315
2025-10-28 11:55:00,person,0.913,0,2,631,479
2025-10-28 11:55:00,person,0.679,0,185,77,438
2025-10-28 11:55:00,person,0.527,67,182,195,314
2025-10-28 11:55:01,person,0.919,0,0,634,478
2025-10-28 11:55:01,person,0.699,0,183,82,440
2025-10-28 11:55:01,person,0.923,0,0,632,478
2025-10-28 11:55:01,person,0.714,0,181,81,435
2025-10-28 11:55:01,person,0.922,0,0,633,479
2025-10-28 11:55:01,person,0.778,0,180,86,435
2025-10-28 11:55:01,person,0.923,0,1,633,479
2025-10-28 11:55:01,person,0.745,0,179,88,432
2025-10-28 11:55:01,person,0.548,70,182,192,311
2025-10-28 11:55:02,person,0.923,1,0,634,479
2025-10-28 11:55:02,person,0.784,0,181,94,435
2025-10-28 11:55:02,person,0.591,67,180,192,322
2025-10-28 11:55:02,person,0.922,1,0,634,479
2025-10-28 11:55:02,person,0.841,0,181,98,433
2025-10-28 11:55:02,person,0.589,67,180,193,322
2025-10-28 11:55:03,person,0.918,0,0,629,479
2025-10-28 11:55:03,person,0.848,0,180,95,431
2025-10-28 11:55:03,person,0.565,65,177,191,324
2025-10-28 11:55:03,person,0.92,0,0,628,479
2025-10-28 11:55:03,person,0.828,0,181,95,433
2025-10-28 11:55:03,person,0.502,67,178,192,320
2025-10-28 11:55:03,person,0.919,0,0,631,479
2025-10-28 11:55:03,person,0.758,0,183,97,434
2025-10-28 11:55:03,person,0.646,67,176,213,323
2025-10-28 11:55:03,person,0.921,0,0,630,479
2025-10-28 11:55:03,person,0.842,0,181,92,437
2025-10-28 11:55:03,person,0.749,77,168,208,305
2025-10-28 11:55:04,person,0.918,0,1,628,478
2025-10-28 11:55:04,person,0.809,0,182,91,433
2025-10-28 11:55:04,person,0.715,71,178,207,314
2025-10-28 11:55:04,person,0.924,0,0,627,479
2025-10-28 11:55:04,person,0.783,0,182,91,434
2025-10-28 11:55:04,person,0.649,66,183,195,320
2025-10-28 11:55:04,person,0.916,0,0,630,479
2025-10-28 11:55:04,person,0.781,0,182,91,431
2025-10-28 11:55:04,person,0.715,66,183,196,317
2025-10-28 11:55:05,person,0.908,0,0,628,478
2025-10-28 11:55:05,person,0.838,0,183,91,439
2025-10-28 11:55:05,person,0.602,69,186,200,319
2025-10-28 11:55:05,person,0.919,0,1,626,479
2025-10-28 11:55:05,person,0.789,0,185,92,437
2025-10-28 11:55:05,person,0.602,71,185,205,318
2025-10-28 11:55:05,person,0.928,0,0,628,479
2025-10-28 11:55:05,person,0.785,0,182,92,433
2025-10-28 11:55:05,person,0.727,72,180,205,310
2025-10-28 11:55:06,person,0.925,0,1,625,479
2025-10-28 11:55:06,person,0.822,0,183,91,437
2025-10-28 11:55:06,person,0.538,72,184,198,311
2025-10-28 11:55:06,person,0.921,0,2,626,478
2025-10-28 11:55:06,person,0.838,0,183,91,431
2025-10-28 11:55:06,person,0.674,71,185,198,314
2025-10-28 11:55:06,person,0.924,0,0,622,478
2025-10-28 11:55:06,person,0.82,0,182,92,433
2025-10-28 11:55:06,person,0.659,71,182,200,314
2025-10-28 11:55:07,person,0.939,0,1,629,479
2025-10-28 11:55:07,person,0.598,0,184,92,432
2025-10-28 11:55:07,person,0.591,66,182,190,319
2025-10-28 11:55:07,person,0.579,0,183,92,349
2025-10-28 11:55:07,person,0.932,0,1,624,479
2025-10-28 11:55:07,person,0.819,0,183,92,430
2025-10-28 11:55:07,person,0.719,62,180,183,315
